,month,year,title,production_budget,domestic_gross,worldwide_gross
2769,6,1984,Star Trek III: The Search for Spock,18000000.0,76471046.0,87000000.0
2770,9,2005,The Exorcism of Emily Rose,18000000.0,75072454.0,144529078.0
2771,12,1999,Deuce Bigalow: Male Gigolo,18000000.0,65535067.0,92935067.0
2772,1,2004,Barbershop 2: Back in Business,18000000.0,65070412.0,65842412.0
2773,12,2005,The Family Stone,18000000.0,60062868.0,92357499.0
2774,11,2003,Bad Santa,18000000.0,60060328.0,77147031.0
2775,6,1987,Predator,18000000.0,59735548.0,98267558.0
2776,3,2016,My Big Fat Greek Wedding 2,18000000.0,59689605.0,92096558.0
2777,9,2015,The Perfect Guy,18000000.0,57027435.0,60278166.0
2778,5,1997,Austin Powers: International Man of Mystery,18000000.0,53883989.0,67683989.0
2779,3,2011,Diary of a Wimpy Kid: Rodrick Rules,18000000.0,52698535.0,73695194.0
2780,9,1984,Amadeus,18000000.0,51973029.0,51973029.0
2781,4,2008,Prom Night,18000000.0,43869350.0,57193655.0
2782,4,2011,Soul Surfer,18000000.0,43853424.0,47158652.0
2783,9,2003,Under the Tuscan Sun,18000000.0,43601508.0,57490024.0
2784,6,2018,Uncle Drew,18000000.0,42469946.0,46527161.0
2785,10,2014,Birdman or (The Unexpected Virtue of Ignorance),18000000.0,42340598.0,103215094.0
2786,10,1986,Peggy Sue Got Married,18000000.0,41382841.0,41382841.0
2787,12,2001,Gosford Park,18000000.0,41300105.0,41300105.0
2788,1,2002,Orange County,18000000.0,41059716.0,43308707.0
2789,7,2013,Blue Jasmine,18000000.0,33404871.0,102912961.0
2790,4,2006,United 93,18000000.0,31567134.0,77635035.0
2791,12,2003,Honey,18000000.0,30272254.0,62646763.0
2792,10,2005,The Fog,18000000.0,29511112.0,37048526.0
2793,5,1996,Spy Hard,18000000.0,26936265.0,26936265.0
2794,8,2015,Ricki and the Flash,18000000.0,26839498.0,41166033.0
2795,12,1989,Glory,18000000.0,26593580.0,26593580.0
2796,6,1984,Conan the Destroyer,18000000.0,26400000.0,26400000.0
2797,11,2015,Love the Coopers,18000000.0,26302731.0,42227490.0
2798,6,1970,Catch-22,18000000.0,24911670.0,24911670.0
2799,4,2009,Observe and Report,18000000.0,24007324.0,27148898.0
2800,11,1980,Raging Bull,18000000.0,23380203.0,23380203.0
2801,9,2009,Love Happens,18000000.0,22965110.0,36133014.0
2802,9,2009,Fame,18000000.0,22455510.0,80227619.0
2803,4,2017,The Circle,18000000.0,20497844.0,40651864.0
2804,12,1985,Young Sherlock Holmes,18000000.0,19739000.0,19739000.0
2805,11,2010,127 Hours,18000000.0,18335230.0,60217171.0
2806,5,2000,Small Time Crooks,18000000.0,17266359.0,29934477.0
2807,5,2000,Center Stage,18000000.0,17200925.0,21361109.0
2808,1,2016,Norm of the North,18000000.0,17062499.0,30535660.0
2809,2,2004,Catch That Kid,18000000.0,16703799.0,16959614.0
2810,8,2013,Jobs,18000000.0,16131410.0,43402515.0
2811,10,2001,Life as a House,18000000.0,15652637.0,23889158.0
2812,1,2010,Youth in Revolt,18000000.0,15285588.0,19685588.0
2813,7,2014,And So It Goes,18000000.0,15160801.0,17920013.0
2814,7,2009,"I Love You, Beth Cooper",18000000.0,14800725.0,16382538.0
2815,7,1981,Blow Out,18000000.0,13747234.0,13747234.0
2816,3,2001,The Tailor of Panama,18000000.0,13491653.0,27491653.0
2817,5,1981,The Legend of the Lone Ranger,18000000.0,13400000.0,13400000.0
2818,1,2014,Labor Day,18000000.0,13371528.0,14189810.0
2819,8,2013,Getaway,18000000.0,10501938.0,11813989.0
2820,9,1997,The Ice Storm,18000000.0,8038061.0,16011975.0
2821,10,2004,Being Julia,18000000.0,7739049.0,14488705.0
2822,3,1989,Troop Beverly Hills,18000000.0,7190505.0,7190505.0
2823,2,1986,Nine 1/2 Weeks,18000000.0,6734844.0,6734844.0
2824,1,2010,The Last Station,18000000.0,6617867.0,15696146.0
2825,6,1981,Dragonslayer,18000000.0,6000000.0,6000000.0
2826,9,1994,Ed Wood,18000000.0,5828466.0,5828466.0
2827,6,2008,Mongol,18000000.0,5705761.0,27147349.0
2828,10,2008,RocknRolla,18000000.0,5700626.0,27794339.0
2829,6,1982,Megaforce,18000000.0,5675599.0,5675599.0
2830,8,2010,Mao's Last Dancer,18000000.0,4806750.0,25941437.0
2831,12,1996,Hamlet,18000000.0,4501094.0,7129670.0
2832,4,2014,The Railway Man,18000000.0,4438438.0,23910210.0
2833,12,1995,Restoration,18000000.0,4100000.0,4100000.0
2834,3,2016,Midnight Special,18000000.0,3712282.0,7680250.0
2835,11,2016,Miss Sloane,18000000.0,3500605.0,7719630.0
2836,9,2013,Metallica Through the Never,18000000.0,3419967.0,9082906.0
2837,9,2003,Anything Else,18000000.0,3203044.0,13203044.0
2838,2,1996,Unforgettable,18000000.0,2483790.0,2483790.0
2839,3,2017,T2: Trainspotting,18000000.0,2402004.0,42091262.0
2840,12,2009,Das Weisse Band: Eine deutsche Kindergeschichte,18000000.0,2222862.0,25727044.0
2841,4,1986,8 Million Ways to Die,18000000.0,1305114.0,1305114.0
2842,3,2013,Phantom,18000000.0,1034589.0,1199510.0
2843,4,2002,The Salton Sea,18000000.0,676698.0,676698.0
2844,4,2009,The Informers,18000000.0,315000.0,315000.0
2845,9,1999,One Man's Hero,18000000.0,229311.0,229311.0
2846,10,2010,Carlos,18000000.0,145526.0,1619153.0
2847,9,2006,Renaissance,18000000.0,70644.0,2401413.0
2848,12,2008,I Come with the Rain,18000000.0,0.0,627422.0
2849,4,2016,I Am Wrath,18000000.0,0.0,309608.0
2850,11,2014,Wolves,18000000.0,0.0,94953.0
2851,4,2008,Day of the Dead,18000000.0,0.0,0.0
2852,8,2014,The Prince,18000000.0,0.0,0.0
2853,2,2016,Forsaken,18000000.0,0.0,0.0
2854,6,1985,Red Sonja,17900000.0,6905861.0,6908640.0
2855,7,2012,Red Lights,17700000.0,49521.0,14518884.0
2856,8,2007,Superbad,17500000.0,121463226.0,169955142.0
2857,2,2009,Madea Goes To Jail,17500000.0,90508336.0,90508336.0
2858,2,2008,Step Up 2 the Streets,17500000.0,58017783.0,148586910.0
2859,1,2006,Hoodwinked,17500000.0,51386611.0,109843390.0
2860,12,2004,Hotel Rwanda,17500000.0,23519128.0,36521223.0
2861,8,2006,Beerfest,17500000.0,19185184.0,20159316.0
2862,11,2013,Black Nativity,17500000.0,7018188.0,7285135.0
2863,4,2003,City of Ghosts,17500000.0,325491.0,325491.0
2864,12,2007,Taxi 4,17500000.0,0.0,60865364.0
2865,4,2018,A Quiet Place,17000000.0,188024361.0,334522294.0
2866,8,2001,The Others,17000000.0,96522687.0,207765056.0
2867,7,1986,Aliens,17000000.0,85160248.0,183316455.0
2868,8,2014,Letâs Be Cops,17000000.0,82390774.0,136890774.0
2869,10,1997,I Know What You Did Last Summer,17000000.0,72250091.0,125250091.0
2870,10,1964,My Fair Lady,17000000.0,72000000.0,72071636.0
2871,10,2004,Sideways,17000000.0,71502303.0,109793192.0
2872,11,2013,The Best Man Holiday,17000000.0,70525195.0,72835710.0
2873,2,2009,Friday the 13th,17000000.0,65002019.0,92670237.0
2874,9,2012,Pitch Perfect,17000000.0,65001093.0,116044347.0
2875,8,1998,Halloween: H2O,17000000.0,55041738.0,55041738.0
2876,4,2013,Evil Dead,17000000.0,54239856.0,97778356.0
2877,8,2004,Jet Li's Hero,17000000.0,53652140.0,177535958.0
2878,10,2010,Saw 3D,17000000.0,45710178.0,133735284.0
2879,2,2015,"McFarland, USA",17000000.0,44480275.0,45707924.0
2880,11,2016,Almost Christmas,17000000.0,42065185.0,42493506.0
2881,3,2006,The Hills Have Eyes,17000000.0,41778863.0,70355813.0
2882,3,2002,40 Days and 40 Nights,17000000.0,37939782.0,95092667.0
2883,10,2003,Good Boy!,17000000.0,37667746.0,45312217.0
2884,1,2007,Smokin' Aces,17000000.0,35662731.0,57263440.0
2885,10,1998,A Night at the Roxbury,17000000.0,30331165.0,30331165.0
2886,3,2011,Beastly,17000000.0,27865571.0,38028230.0
2887,3,2010,Brooklyn's Finest,17000000.0,27163593.0,39233233.0
2888,7,1982,Tron,17000000.0,26918576.0,26918576.0
2889,8,2010,Lottery Ticket,17000000.0,24719879.0,24719879.0
2890,9,2003,Dickie Roberts: Former Child Star,17000000.0,22734486.0,23734486.0
2891,3,2006,ATL,17000000.0,21170563.0,21170563.0
2892,8,2001,Summer Catch,17000000.0,19693891.0,19693891.0
2893,12,1998,A Simple Plan,17000000.0,16316273.0,16316273.0
2894,3,2006,Larry the Cable Guy: Health Inspector,17000000.0,15680099.0,15680099.0
2895,11,2002,Wes Craven Presents: They,17000000.0,12840842.0,16140842.0
2896,10,1999,The Adventures of Elmo in Grouchland,17000000.0,11634458.0,11634458.0
2897,7,1987,Superman IV: The Quest for Peace,17000000.0,11227824.0,11227824.0
2898,5,1963,55 Days at Peking,17000000.0,10000000.0,10000000.0
2899,6,2009,My Life in Ruins,17000000.0,8677425.0,20477425.0
2900,4,2006,American Dreamz,17000000.0,7314027.0,16510971.0
2901,1,2008,How She Move,17000000.0,7070641.0,8607815.0
2902,2,2006,Running Scared,17000000.0,6855137.0,9729088.0
2903,8,2012,The Apparition,17000000.0,4936819.0,10637281.0
2904,4,2004,Bobby Jones: Stroke of Genius,17000000.0,2694071.0,2694071.0
2905,8,1986,Shanghai Surprise,17000000.0,2315000.0,2315000.0
2906,12,2010,L'illusionniste,17000000.0,2231474.0,8609949.0
2907,1,1981,Roar,17000000.0,2110050.0,2110050.0
2908,10,2003,Veronica Guerin,17000000.0,1569918.0,9438074.0
2909,6,2016,Genius,17000000.0,1361045.0,7265283.0
2910,11,2007,Southland Tales,17000000.0,275380.0,364607.0
2911,6,2015,Escobar: Paradise Lost,17000000.0,195792.0,3917679.0
2912,9,2017,"Mune, le gardien de la lune",17000000.0,0.0,14534046.0
2913,6,2009,Chasseurs de dragons,17000000.0,0.0,13446115.0
2914,10,1977,Damnation Alley,17000000.0,0.0,0.0
2915,7,2019,Crawl,17000000.0,0.0,0.0
2916,3,2016,The Young Messiah,16800000.0,6469813.0,7313697.0
2917,11,2006,FUR: An Imaginary Portrait of Diane Arbus,16800000.0,223202.0,2281089.0
2918,11,1991,My Girl,16500000.0,58011485.0,58011485.0
2919,12,1987,Wall Street,16500000.0,43848100.0,43848100.0
2920,12,1995,Sense and Sensibility,16500000.0,42993774.0,134993774.0
2921,8,2006,The Illusionist,16500000.0,39868642.0,83792062.0
2922,8,2007,Becoming Jane,16500000.0,18663911.0,39380876.0
2923,12,2003,House of Sand and Fog,16500000.0,13005485.0,16157923.0
2924,9,2007,Sydney White,16500000.0,11892415.0,13636339.0
2925,12,2007,Arn - Tempelriddaren,16500000.0,0.0,21404122.0
2926,6,1989,Dead Poets Society,16400000.0,95860116.0,239500000.0
2927,12,1994,Dumb & Dumber,16000000.0,127175374.0,246400000.0
2928,7,1989,When Harry Met Sallyâ¦,16000000.0,92823546.0,92961960.0
2929,5,2000,Road Trip,16000000.0,68525609.0,119739110.0
2930,12,1982,The Verdict,16000000.0,53977250.0,53977250.0
2931,1,1999,Varsity Blues,16000000.0,52894169.0,54294169.0
2932,5,2012,Moonrise Kingdom,16000000.0,45512466.0,68848446.0
2933,11,2011,The Artist,16000000.0,44667095.0,128256712.0
2934,1,2009,The Unborn,16000000.0,42670410.0,78208812.0
2935,8,2002,The Master of Disguise,16000000.0,40363530.0,40363530.0
2936,10,2006,The Texas Chainsaw Massacre: The Beginning,16000000.0,39517763.0,50517763.0
2937,12,2006,El Laberinto del Fauno,16000000.0,37634615.0,87041569.0
2938,2,2011,The Roommate,16000000.0,37300107.0,52545707.0
2939,2,2007,The Messengers,16000000.0,35374833.0,53774833.0
2940,3,2001,See Spot Run,16000000.0,33357476.0,43057552.0
2941,8,1991,Double Impact,16000000.0,29090445.0,29090445.0
2942,6,2001,Baby Boy,16000000.0,28734552.0,28734552.0
2943,4,2001,Joe Dirt,16000000.0,27087695.0,30987695.0
2944,9,2008,The Women,16000000.0,26902075.0,50103808.0
2945,4,2007,Hot Fuzz,16000000.0,23618786.0,81742618.0
2946,8,2008,Vicky Cristina Barcelona,16000000.0,23216709.0,104504817.0
2947,6,2000,Boys and Girls,16000000.0,21799652.0,21799652.0
2948,6,2018,Superfly,16000000.0,20537137.0,20723581.0
2949,11,1994,LÃ©on,16000000.0,19284974.0,45284974.0
2950,3,2010,Remember Me,16000000.0,19068240.0,56506120.0
2951,10,2002,White Oleander,16000000.0,16357770.0,21657770.0
2952,9,2009,Jennifer's Body,16000000.0,16204793.0,31943401.0
2953,3,2000,Drowning Mona,16000000.0,15427192.0,15980376.0
2954,1,1987,Radio Days,16000000.0,14792779.0,14792779.0
2955,7,2003,How to Deal,16000000.0,14108518.0,14108518.0
2956,10,2014,Left Behind,16000000.0,14019924.0,20769209.0
2957,5,2004,Soul Plane,16000000.0,13922211.0,14553807.0
2958,12,1988,My Stepmother Is an Alien,16000000.0,13854000.0,13854000.0
2959,6,2012,People Like Us,16000000.0,12431792.0,12617472.0
2960,5,1999,The Thirteenth Floor,16000000.0,11810854.0,11810854.0
2961,9,2004,The Cookout,16000000.0,11540112.0,11540112.0
2962,10,1979,Meteor,16000000.0,8400000.0,8400000.0
2963,3,1986,Highlander,16000000.0,5900000.0,12900000.0
2964,11,2016,Bleed for This,16000000.0,5083906.0,6603926.0
2965,5,2002,Hollywood Ending,16000000.0,4839383.0,14839383.0
2966,9,2000,Duets,16000000.0,4734235.0,6615452.0
2967,8,1999,Detroit Rock City,16000000.0,4217115.0,5825314.0
2968,10,2007,Things We Lost in the Fire,16000000.0,3287315.0,8120148.0
2969,11,2014,The Homesman,16000000.0,2429989.0,8217571.0
2970,4,2013,Trance,16000000.0,2322593.0,22594052.0
2971,5,2014,The Immigrant,16000000.0,2013456.0,7585011.0
2972,8,1997,Steel,16000000.0,1686429.0,1686429.0
2973,12,2005,The White Countess,16000000.0,1669971.0,2814566.0
2974,7,2008,Bienvenue chez les Ch'tis,16000000.0,1477650.0,247474497.0
2975,10,2014,"Men, Women and Children",16000000.0,705908.0,1685403.0
2976,9,2010,Enter the Void,16000000.0,337997.0,1467278.0
2977,12,2008,Good,16000000.0,31631.0,31631.0
2978,11,2012,Vamps,16000000.0,3361.0,94812.0
2979,5,2010,Haeundae,16000000.0,0.0,64733391.0
2980,3,2010,Hachiko: A Dog's Story,16000000.0,0.0,47707417.0
2981,12,2013,Zulu,16000000.0,0.0,1844228.0
2982,12,2018,Second Act,15700000.0,39282227.0,63288854.0
2983,6,2002,Juwanna Mann,15600000.0,13571817.0,13771817.0
2984,6,2007,La MÃ´me,15500000.0,10299782.0,88611837.0
2985,11,2002,Ararat,15500000.0,1693000.0,1693000.0
2986,4,2007,Slow Burn,15500000.0,1237615.0,1237615.0
2987,4,2005,Madison,15500000.0,517262.0,517262.0
2988,2,2010,The Yellow Handkerchief,15500000.0,318623.0,318623.0
2989,9,2002,Wasabi,15300000.0,81525.0,7000000.0
2990,3,2006,Slither,15250000.0,7802450.0,12930343.0
2991,11,1990,Home Alone,15000000.0,285761243.0,476684675.0
2992,12,1984,Beverly Hills Cop,15000000.0,234760478.0,316300000.0
2993,5,1986,Top Gun,15000000.0,179800601.0,356799634.0
2994,12,1982,Tootsie,15000000.0,177200000.0,177200000.0
2995,11,1987,3 Men and a Baby,15000000.0,167780960.0,167780960.0
2996,11,2010,The Kingâs Speech,15000000.0,138797449.0,430821168.0
2997,9,1999,American Beauty,15000000.0,130058047.0,356258047.0
2998,12,2000,"Crouching Tiger, Hidden Dragon",15000000.0,128067808.0,213514672.0
2999,12,1988,Twins,15000000.0,111936388.0,216600000.0
3000,12,1996,Scream,15000000.0,103046663.0,173046663.0
3001,8,2017,Annabelle: Creation,15000000.0,102092201.0,305384865.0
3002,10,2013,Jackass Presents: Bad Grandpa,15000000.0,102003019.0,160903019.0
3003,6,1978,Heaven Can Wait,15000000.0,98800000.0,98800000.0
3004,12,1985,The Color Purple,15000000.0,93589701.0,93589701.0
3005,11,2014,The Imitation Game,15000000.0,91125143.0,227740463.0
3006,3,1988,Beetlejuice,15000000.0,73839613.0,73887546.0
3007,11,1959,Ben-Hur,15000000.0,73000000.0,73259017.0
3008,1,2013,Mama,15000000.0,71628180.0,148095566.0
3009,10,1980,Private Benjamin,15000000.0,69847348.0,69847348.0
3010,3,1980,Coal Miner's Daughter,15000000.0,67182787.0,67182787.0
3011,3,1987,Lethal Weapon,15000000.0,65192350.0,120192350.0
3012,3,2010,Diary of a Wimpy Kid,15000000.0,64003625.0,76954311.0
3013,7,1983,National Lampoonâs Vacation,15000000.0,61400000.0,61400000.0
3014,8,2007,Halloween,15000000.0,58269151.0,77514401.0
3015,9,2006,The Queen,15000000.0,56441711.0,128885873.0
3016,10,2007,Why Did I Get Married?,15000000.0,55204525.0,55934178.0
3017,2,2012,The Woman in Black,15000000.0,54333290.0,128955898.0
3018,12,1994,Little Women,15000000.0,50003303.0,50003303.0
3019,1,1979,The Deer Hunter,15000000.0,50000000.0,50009253.0
3020,8,2018,BlacKkKlansman,15000000.0,49275340.0,93017335.0
3021,2,2006,When a Stranger Calls,15000000.0,47860214.0,67215435.0
3022,2,2002,Big Fat Liar,15000000.0,47811275.0,52461017.0
3023,8,1997,Cop Land,15000000.0,44906632.0,63706632.0
3024,12,1997,Wag the Dog,15000000.0,43057470.0,64252038.0
3025,2,2013,Snitch,15000000.0,42930462.0,57907734.0
3026,5,2003,The Lizzie McGuire Movie,15000000.0,42734455.0,55534455.0
3027,12,2015,Krampus,15000000.0,42725475.0,61788393.0
3028,9,2012,End of Watch,15000000.0,41003371.0,57586606.0
3029,12,1998,The Faculty,15000000.0,40283321.0,40283321.0
3030,6,1993,What's Love Got to Do With It,15000000.0,39100956.0,39100956.0
3031,12,2001,Not Another Teen Movie,15000000.0,37882551.0,62401343.0
3032,12,2014,Wild,15000000.0,37880356.0,52460543.0
3033,12,1962,Lawrence of Arabia,15000000.0,37495385.0,69995385.0
3034,11,2014,The Theory of Everything,15000000.0,35893537.0,123327692.0
3035,9,2011,Drive,15000000.0,35060689.0,81357930.0
3036,3,2000,The Skulls,15000000.0,35007180.0,35007180.0
3037,10,1966,Hawaii,15000000.0,34562222.0,34562222.0
3038,11,2018,The Favourite,15000000.0,34366783.0,94113929.0
3039,4,2003,Malibu's Most Wanted,15000000.0,34308901.0,34499204.0
3040,9,2009,All About Steve,15000000.0,33862903.0,40127259.0
3041,4,2000,Where the Heart Is,15000000.0,33771174.0,40862054.0
3042,8,2009,Halloween 2,15000000.0,33392973.0,38512850.0
3043,3,2009,The Last House on the Left,15000000.0,32752215.0,46526243.0
3044,2,2005,Because of Winn-Dixie,15000000.0,32647042.0,33508485.0
3045,2,2005,The Wedding Date,15000000.0,31726995.0,47175038.0
3046,9,1987,The Princess Bride,15000000.0,30857000.0,30859628.0
3047,7,2002,Halloween: Resurrection,15000000.0,30259652.0,37659652.0
3048,12,2007,The Great Debaters,15000000.0,30226144.0,30261293.0
3049,8,2014,When the Game Stands Tall,15000000.0,30127963.0,30138912.0
3050,6,1981,Clash of the Titans,15000000.0,30000000.0,44400000.0
3051,2,2004,Confessions of a Teenage Drama Queen,15000000.0,29331068.0,33118854.0
3052,4,1998,The Object of my Affection,15000000.0,29145924.0,29145924.0
3053,5,2007,28 Weeks Later,15000000.0,28638916.0,64232714.0
3054,4,1997,Grosse Pointe Blank,15000000.0,28084357.0,31070412.0
3055,4,2000,Love and Basketball,15000000.0,27441122.0,27709625.0
3056,9,2017,Home Again,15000000.0,27020284.0,37336874.0
3057,10,2000,Book of Shadows: Blair Witch 2,15000000.0,26421314.0,47721314.0
3058,10,1997,Boogie Nights,15000000.0,26410771.0,43111725.0
3059,7,2010,Ramona and Beezus,15000000.0,26167002.0,27469621.0
3060,8,2014,The November Man,15000000.0,25018119.0,34820335.0
3061,5,1996,The Craft,15000000.0,24769466.0,55669466.0
3062,12,2005,Match Point,15000000.0,23089926.0,87973835.0
3063,11,1993,The Remains of the Day,15000000.0,22954968.0,63954968.0
3064,1,1993,Nowhere to Run,15000000.0,22189039.0,52189039.0
3065,9,2000,Urban Legends: Final Cut,15000000.0,21468807.0,38574362.0
3066,3,2013,The Place Beyond the Pines,15000000.0,21403519.0,47011449.0
3067,10,2006,Flicka,15000000.0,21000147.0,21896367.0
3068,3,2007,The Hills Have Eyes II,15000000.0,20804166.0,37466538.0
3069,4,2016,Keanu,15000000.0,20591853.0,20688141.0
3070,12,2010,Country Strong,15000000.0,20218921.0,20601987.0
3071,10,2002,Tuck Everlasting,15000000.0,19161999.0,19344615.0
3072,10,2006,The Marine,15000000.0,18844784.0,22165608.0
3073,7,1998,Disturbing Behavior,15000000.0,17507368.0,19014238.0
3074,3,1998,The Big Lebowski,15000000.0,17498804.0,46189568.0
3075,7,2014,A Most Wanted Man,15000000.0,17237855.0,36068890.0
3076,6,2009,The Hurt Locker,15000000.0,17017811.0,49894223.0
3077,1,2000,Eye of the Beholder,15000000.0,16500786.0,18260865.0
3078,11,2012,The Man with the Iron Fists,15000000.0,15634090.0,22018988.0
3079,5,1984,Firestarter,15000000.0,15136870.0,15136870.0
3080,2,2019,Miss Bala,15000000.0,14998027.0,15362298.0
3081,11,2012,Killing Them Softly,15000000.0,14945541.0,39238443.0
3082,4,2001,Freddy Got Fingered,15000000.0,14249005.0,14249005.0
3083,8,2011,One Day,15000000.0,13843771.0,59168692.0
3084,6,2004,De-Lovely,15000000.0,13337299.0,18524496.0
3085,10,2009,Whip It,15000000.0,13077184.0,18889972.0
3086,1,2008,The Pirates Who Don't Do Anything: A VeggieTales Movie,15000000.0,12981269.0,13248444.0
3087,1,2008,U2 3D,15000000.0,12898847.0,26170402.0
3088,9,2000,Highlander: Endgame,15000000.0,12801190.0,12801190.0
3089,1,2017,The Founder,15000000.0,12786053.0,24403192.0
3090,8,2006,Idlewild,15000000.0,12669914.0,12669914.0
3091,4,2003,Confidence,15000000.0,12212417.0,12212417.0
3092,10,2002,Knockaround Guys,15000000.0,11660180.0,12419700.0
3093,8,1999,The Muse,15000000.0,11614954.0,11614954.0
3094,4,1998,Barney's Great Adventure,15000000.0,11156471.0,11156471.0
3095,3,1989,New York Stories,15000000.0,10763469.0,10763469.0
3096,11,1998,Home Fries,15000000.0,10513979.0,10513979.0
3097,3,2000,Here on Earth,15000000.0,10494147.0,10845127.0
3098,10,2004,Raise Your Voice,15000000.0,10411980.0,14811980.0
3099,12,1985,Brazil,15000000.0,9929135.0,9932146.0
3100,4,1993,The Dark Half,15000000.0,9579068.0,9579068.0
3101,3,2007,Black Snake Moan,15000000.0,9396870.0,10951153.0
3102,2,2003,Dark Blue,15000000.0,9237470.0,12262065.0
3103,6,2007,A Mighty Heart,15000000.0,9176787.0,19153568.0
